StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4,Q5_1,Q5_2,Q5_3,Q5_4,Q5_5,Q5_6,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36_1,Q36_2,Q36_3,Q37,Q38,Code
2017-11-02 08:56:37,2017-11-02 08:59:46,IP Address,147.26.39.173,100,188,True,2017-11-02 08:59:46,R_2bH8pYfnh6hFvS8,,,,,29.872894287109,-98.013999938965,anonymous,EN,A moderate amount,A moderate amount,A lot,A lot,A lot,A lot,Yes,A moderate amount,A little,A lot,A lot,A moderate amount,A moderate amount,Yes,A lot,A lot,A moderate amount,A moderate amount,A moderate amount,A lot,Evacuate,Evacuate,"Having young children,Having pets,Job obligations",33,Male,Caucasian,College graduate,"$40,000 to $80,000",3,Yes,No,No,Yes,77478,30 to 50 miles,Detached single family home,Wood,Own,Yes,Harris,No,,,,Yes,Yes,August 24th (Thursday),Afternoon,,,,Yes,A2Q7BWWDXGQJQR,858797
2017-11-02 09:03:26,2017-11-02 09:07:44,IP Address,216.195.97.82,100,258,True,2017-11-02 09:07:45,R_2ANLN87RKbXfi2e,,,,,32.782104492188,-97.297996520996,anonymous,EN,A lot,A lot,A little,A little,A great deal,A great deal,Yes,A little,None at all,A great deal,A lot,A lot,A moderate amount,Yes,A little,A lot,A little,A moderate amount,A moderate amount,A moderate amount,Stay,Stay,"Having young children,Having pets",52,Female,Caucasian,Some college,"Over $80,000",3,Yes,No,No,Yes,77581,30 to 50 miles,Duplex or triplex home,Brick or block,Rent,No,Brazoria,No,,,,Yes,No,,,No,No,No,Yes,AIC8CB12DQC0K,275821
2017-11-02 09:07:25,2017-11-02 09:13:21,IP Address,73.136.162.143,100,356,True,2017-11-02 09:13:21,R_Y6qTOBu58IJuk4F,,,,,29.744903564453,-95.731101989746,anonymous,EN,A great deal,A great deal,A little,A little,A great deal,A great deal,Yes,A lot,A little,A lot,A moderate amount,A lot,A lot,No,,,,,,,Stay,Stay,"Having young children,Evacuation expense (travel, lodging, etc.)",48,Female,Caucasian,College graduate,"$25,000 to $40,000",3,Yes,No,No,No,77449,More than 70 miles,Detached single family home,Brick or block,Own,Yes,harris,Yes,Voluntary (should),"Radio or TV,Text alerts  or phone calls from officials","August 26th (Saturday, weakened to Tropical Storm)",,No,,,No,No,No,Yes,AQ5RHGTE75AJT,902916
2017-11-02 09:14:52,2017-11-02 09:22:06,IP Address,76.31.254.195,100,433,True,2017-11-02 09:22:06,R_6XXb7h44aJEsMgN,,,,,30.203506469727,-95.663299560547,anonymous,EN,A great deal,A lot,A great deal,A lot,A lot,A lot,Yes,A lot,A moderate amount,A great deal,A lot,A moderate amount,A lot,No,,,,,,,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",30,Female,Caucasian,College graduate,"$15,000 to $25,000",1,No,No,No,Yes,77377,More than 70 miles,Detached single family home,Brick or block,Own,Yes,Harris,No,,,,,No,,,No,No,No,Yes,A149BQE6Q6H4N2,694014
2017-11-02 09:32:28,2017-11-02 09:35:20,IP Address,104.129.194.81,100,171,True,2017-11-02 09:35:21,R_2YrbPmVl5CXGrgU,,,,,38.831802368164,-77.288803100586,anonymous,EN,A little,A little,A moderate amount,A lot,A lot,A lot,Yes,A little,A lot,A lot,A moderate amount,A moderate amount,A lot,Yes,A lot,A lot,A lot,A moderate amount,A lot,A lot,Evacuate,,"Evacuation expense (travel, lodging, etc.)",34,Female,Hispanic,College graduate,"$25,000 to $40,000",5,Yes,No,No,No,78260,More than 70 miles,Detached single family home,Brick or block,Rent,No,BEXAR,No,,,,,No,,,No,No,No,Yes,A8M21O74D3SFU,482729
2017-11-02 13:19:51,2017-11-02 13:24:04,IP Address,99.153.70.250,100,252,True,2017-11-02 13:24:04,R_tJX07c1eDfKDLkR,,,,,30.441604614258,-97.598602294922,anonymous,EN,A little,None at all,A little,A little,None at all,None at all,Yes,A lot,A moderate amount,A great deal,A great deal,A lot,A lot,No,,,,,,,Neither,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",35,Female,Caucasian,Some college,"$40,000 to $80,000",3,No,No,No,Yes,77018,50 to 70 miles,Detached single family home,Brick or block,Rent,Yes,harris,No,,,,Yes,No,,,No,No,No,Yes,A2W25AX6M2JKQQ,508047
2017-11-02 13:49:06,2017-11-02 13:53:27,IP Address,173.174.145.26,100,261,True,2017-11-02 13:53:27,R_RxChbgiVQI7wBKF,,,,,29.589202880859,-98.293899536133,anonymous,EN,A moderate amount,None at all,None at all,None at all,A lot,A lot,Yes,A lot,A moderate amount,A great deal,A great deal,A lot,A little,Yes,A moderate amount,A moderate amount,A little,A lot,A little,A moderate amount,Stay,Stay,"Having young children,Having elderly family member(s),Having family member(s) with special needs,Having pets",32,Male,Other,Some college,"$25,000 to $40,000",2,No,No,No,No,78148,More than 70 miles,Condo/apartment - 4 stories or less,Wood,Rent,Yes,Bexar,No,,,,,No,,,No,No,No,Yes,A2H6S2ZMDETRXR,939666
2017-11-02 14:38:31,2017-11-02 14:40:40,IP Address,47.218.188.148,100,128,True,2017-11-02 14:40:40,R_wN5OLiD0JvO6V0t,,,,,30.567001342773,-96.283699035645,anonymous,EN,A lot,A moderate amount,A lot,A moderate amount,A lot,A lot,Yes,A lot,A lot,A moderate amount,A moderate amount,A moderate amount,A lot,Yes,A lot,A lot,A moderate amount,A lot,A lot,A lot,Evacuate,Stay,"Having pets,No place to go (hotels, public shelters, friends' or family's places, etc.)",20,Female,Hispanic,Some college,"$25,000 to $40,000",4,No,No,No,Yes,77845,30 to 50 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,United States,No,,,,,Yes,August 24th (Thursday),Afternoon,,,,Yes,A1XV3WQ8OY7VVW,870880
2017-11-02 15:00:23,2017-11-02 15:02:45,IP Address,192.23.22.213,100,141,True,2017-11-02 15:02:45,R_1F9xj7miqOX9vVj,,,,,29.770202636719,-95.362800598145,anonymous,EN,A lot,A lot,A moderate amount,A lot,A lot,A lot,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",37,Female,Caucasian,High school graduate,"$40,000 to $80,000",3,Yes,No,No,Yes,77084,30 to 50 miles,Detached single family home,Brick or block,Rent,No,Harris,No,,,,Yes,No,,,No,No,No,Yes,A15JDLWFTK9UFM,780123
2017-11-02 15:28:58,2017-11-02 15:32:56,IP Address,99.41.88.242,100,237,True,2017-11-02 15:32:56,R_3Rx31fuHCiwF18B,,,,,33.254196166992,-96.686302185059,anonymous,EN,A little,A lot,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A moderate amount,A great deal,A moderate amount,A lot,A great deal,Yes,A great deal,A great deal,A moderate amount,A moderate amount,A lot,A lot,Evacuate,Evacuate,"Having young children,Having elderly family member(s),Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",28,Male,Caucasian,College graduate,"$40,000 to $80,000",3,Yes,No,No,Yes,77494,30 to 50 miles,Detached single family home,Wood,Own,Yes,Fort Bend,Yes,Voluntary (should),"Radio or TV,Social media or internet,Word of mouth (friends/relative/neighbor)","August 25th (Friday, 1st landfall near Rockport, TX)",No,Yes,"August 25th (Friday, 1st landfall near Rockport, TX)",Morning,,,,Yes,A1RE18GZ7E8N3B,676557
2017-11-02 18:14:06,2017-11-02 18:18:34,IP Address,99.61.181.109,100,268,True,2017-11-02 18:18:35,R_3IYqJMYbG0g3yEm,,,,,30.002807617188,-95.396301269531,anonymous,EN,A moderate amount,A moderate amount,A great deal,A lot,A moderate amount,A moderate amount,Yes,A lot,A little,A great deal,A great deal,A lot,A moderate amount,Yes,A lot,A lot,A lot,A little,A lot,A lot,Evacuate,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",50,Female,Hispanic,Some college,"$25,000 to $40,000",2,No,No,No,Yes,77357,More than 70 miles,Detached single family home,Wood,Own,Yes,Montgomery,No,,,,Yes,No,,,No,No,No,No,A2R89RXGEVG05I,727498
2017-11-02 18:55:35,2017-11-02 18:57:53,IP Address,108.226.178.119,100,137,True,2017-11-02 18:57:53,R_1OiDK6odHXl7uhZ,,,,,29.748199462891,-95.490898132324,anonymous,EN,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A little,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,Having pets,24,Female,Asian,Some college,"Over $80,000",2,No,No,No,Yes,77036,30 to 50 miles,Duplex or triplex home,Wood,Rent,No,harris,Yes,Voluntary (should),"Radio or TV,Word of mouth (friends/relative/neighbor)",August 24th (Thursday),,No,,,No,No,No,Yes,A797UM4MBMLMK,209585
2017-11-02 19:14:34,2017-11-02 19:21:34,IP Address,67.48.161.90,100,420,True,2017-11-02 19:21:34,R_22lk5WO8p52UGVr,,,,,26.197601318359,-97.740501403809,anonymous,EN,A little,A little,A moderate amount,A lot,A great deal,A moderate amount,Yes,A little,A little,A moderate amount,A moderate amount,A little,A lot,No,,,,,,,Stay,Stay,"Having young children,Having pets,No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",24,Male,Hispanic,Some college,"Less than $15,000",4,Yes,No,No,No,78550,30 to 50 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,usa,No,,,,No,No,,,No,No,No,Yes,A3EHI7J2E5DSJK,328717
2017-11-02 21:35:08,2017-11-02 21:42:13,IP Address,67.143.129.89,100,424,True,2017-11-02 21:42:13,R_2qqMLuw1iZYValJ,,,,,39.768402099609,-86.157997131348,anonymous,EN,A great deal,A lot,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A lot,A lot,A great deal,A moderate amount,A lot,No,,,,,,,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",36,Male,Caucasian,Some college,"$15,000 to $25,000",4,No,No,No,Yes,78102,50 to 70 miles,Detached single family home,Brick or block,Rent,Yes,Bee,No,,,,,No,,,No,No,No,Yes,A2G9163W7Y67UD,283995
2017-11-02 22:26:42,2017-11-02 22:30:22,IP Address,72.180.251.198,100,219,True,2017-11-02 22:30:22,R_3KGznkkor9YTd4N,,,,,25.975997924805,-97.541999816895,anonymous,EN,A lot,A little,A lot,A lot,A lot,A lot,Yes,A lot,A moderate amount,A lot,A lot,A moderate amount,A lot,Yes,A lot,A lot,A lot,A lot,A moderate amount,A lot,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",24,Female,Hispanic,College graduate,"$40,000 to $80,000",4,No,No,No,Yes,78520,10 to 30 miles,Detached single family home,Wood,Own,Yes,Cameron,No,,,,Yes,No,,,No,No,No,Yes,A2DP3JH66Q96BR,822588
2017-11-03 07:06:17,2017-11-03 07:09:14,IP Address,70.114.242.3,100,177,True,2017-11-03 07:09:15,R_3LjuSyggVgnrq3b,,,,,30.207595825195,-97.858703613281,anonymous,EN,A great deal,A little,A moderate amount,A moderate amount,A great deal,A great deal,Yes,A moderate amount,A little,A lot,A lot,A little,A moderate amount,Yes,A little,A moderate amount,A lot,A little,A moderate amount,A moderate amount,Evacuate,Evacuate,"Having young children,Having pets",31,Female,Caucasian,College graduate,"Over $80,000",3,Yes,No,No,Yes,78703,More than 70 miles,Detached single family home,Brick or block,Own,Yes,travis,No,,,,,No,,,No,No,No,Yes,A1ST4RTOTHAKMY,300440
2017-11-03 08:55:30,2017-11-03 09:01:00,IP Address,162.216.46.191,100,330,True,2017-11-03 09:01:01,R_1mDv7s9nvypi4fG,,,,,33.036193847656,-96.671203613281,anonymous,EN,A lot,A moderate amount,A moderate amount,A lot,A moderate amount,A lot,Yes,A lot,A moderate amount,A lot,A moderate amount,A moderate amount,A lot,Yes,A lot,A lot,A lot,A little,A lot,A lot,Stay,Stay,"Having young children,Having family member(s) with special needs,Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",28,Male,Caucasian,College graduate,"Over $80,000",5,Yes,No,No,No,75039,30 to 50 miles,Duplex or triplex home,Brick or block,Own,Yes,Texas,Yes,Voluntary (should),"Radio or TV,Social media or internet",August 24th (Thursday),Yes,No,,,Yes,Yes,Yes,Yes,A14ZZHR5MXBT3C,685435
2017-11-03 09:39:10,2017-11-03 09:46:00,IP Address,47.184.41.254,100,409,True,2017-11-03 09:46:01,R_1eyMcz80G1vnbVV,,,,,33.003494262695,-96.900001525879,anonymous,EN,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A little,A great deal,A great deal,No,,,,,,,Stay,Stay,None,35,Male,African American,Some college,"$25,000 to $40,000",2,No,No,No,No,75007,More than 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Denton,No,,,,No,No,,,No,No,No,Yes,A1XPUUD0HLD6HB,847817
2017-11-03 10:06:07,2017-11-03 10:09:53,IP Address,96.73.73.18,100,225,True,2017-11-03 10:09:53,R_Us9vlRQALM80t6F,,,,,29.770202636719,-95.362800598145,anonymous,EN,A great deal,A moderate amount,A little,A great deal,A little,A lot,Yes,A moderate amount,None at all,A moderate amount,A moderate amount,A little,A little,Yes,A lot,A lot,A little,A little,A little,A moderate amount,Evacuate,Stay,None,50,Female,Caucasian,College graduate,"$40,000 to $80,000",2,No,No,No,No,77355,More than 70 miles,Mobile or manufactured home,Other,Own,Yes,montgomery,No,,,,Yes,Yes,"August 25th (Friday, 1st landfall near Rockport, TX)",Afternoon,,,,Yes,AJMR7CVNYNIWD,935783
2017-11-03 10:49:56,2017-11-03 10:58:01,IP Address,66.25.251.38,100,485,True,2017-11-03 10:58:02,R_26hzHi8kqxjU5Ol,,,,,30.231094360352,-94.206596374512,anonymous,EN,A great deal,A little,A moderate amount,A little,A moderate amount,A little,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A lot,A moderate amount,A lot,A lot,A lot,A lot,Evacuate,Evacuate,"Having elderly family member(s),Having family member(s) with special needs,Having pets,Job obligations",46,Male,African American,College graduate,"$25,000 to $40,000",3,Yes,Yes,Yes,Yes,77304,30 to 50 miles,Condo/apartment - 4 stories or less,Wood,Rent,Yes,montgory,Yes,Mandatory (must),"Radio or TV,Social media or internet,Police/authorities came into the neighborhood,Text alerts  or phone calls from officials",August 23th (Wednesday),No,Yes,August 23th (Wednesday),Morning,,,,Yes,A352QLA6AIP5J2,313094
2017-11-03 13:43:26,2017-11-03 13:45:17,IP Address,40.128.40.86,100,110,True,2017-11-03 13:45:17,R_6XqeayVWHmfWtrP,,,,,32.900100708008,-94.675300598145,anonymous,EN,A great deal,A lot,A lot,A moderate amount,A moderate amount,A lot,Yes,A lot,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A lot,Yes,A great deal,A lot,A little,A moderate amount,A moderate amount,A moderate amount,Evacuate,Evacuate,Having young children,36,Female,Caucasian,College graduate,"$25,000 to $40,000",5,Yes,No,No,Yes,75668,More than 70 miles,Mobile or manufactured home,Other,Own,Yes,usa,Yes,Voluntary (should),Social media or internet,"August 26th (Saturday, weakened to Tropical Storm)",Yes,Yes,"August 30th (Wednesday, last landfall at Cameron, LA, weakened to Tropical Depression)",Afternoon,,,,Yes,A2N7SQ3R2VU27C,604549
2017-11-03 14:23:55,2017-11-03 14:27:24,IP Address,176.63.21.35,100,208,True,2017-11-03 14:27:24,R_1nO4OyCGfPcYnl9,,,,,47.5,19.083297729492,anonymous,EN,A moderate amount,A lot,A lot,A lot,A great deal,A great deal,Yes,A moderate amount,A little,A lot,A moderate amount,A moderate amount,A moderate amount,Yes,A little,A moderate amount,A little,A moderate amount,A little,A little,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",24,Female,Caucasian,Graduate school,"$40,000 to $80,000",4,No,No,No,Yes,77030,30 to 50 miles,Detached single family home,Brick or block,Own,Yes,Harris County,,,,,No,Yes,"August 25th (Friday, 1st landfall near Rockport, TX)",Morning,,,,No,A8O08TS7KKY24,637962
2017-11-03 15:47:47,2017-11-03 15:50:21,IP Address,50.24.91.121,100,154,True,2017-11-03 15:50:21,R_2PpnYawnfGwBnkq,,,,,30.567001342773,-96.283699035645,anonymous,EN,A great deal,A great deal,A lot,A lot,A lot,A lot,Yes,A lot,A moderate amount,A moderate amount,A great deal,A little,A lot,No,,,,,,,Evacuate,Evacuate,"Having elderly family member(s),Having family member(s) with special needs,Having pets,No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",40,Male,Caucasian,Some college,"$25,000 to $40,000",4,No,Yes,Yes,Yes,77802,More than 70 miles,Detached single family home,Brick or block,Rent,No,Brazos,No,,,,Yes,Yes,August 24th (Thursday),Morning,,,,Yes,A2FPOHCKJ0LHWZ,536382
2017-11-03 15:49:34,2017-11-03 15:53:29,IP Address,98.201.148.90,100,235,True,2017-11-03 15:53:30,R_3kNhL3bHLWnWk5O,,,,,29.707901000977,-95.401000976562,anonymous,EN,A moderate amount,A little,A little,A little,A moderate amount,A moderate amount,Yes,A great deal,A little,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"Evacuation expense (travel, lodging, etc.)",30,Female,African American,College graduate,"$25,000 to $40,000",4,Yes,No,No,No,77042,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,harris,No,,,,Yes,No,,,No,No,No,No,A2W4Z6GVPNCO3C,636027
2017-11-03 17:19:05,2017-11-03 17:26:10,IP Address,104.0.127.73,100,425,True,2017-11-03 17:26:10,R_cH2FSj0K0uHRILX,,,,,29.98779296875,-95.654998779297,anonymous,,A great deal,A little,A great deal,A great deal,A little,None at all,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,None,24,Female,Caucasian,Some high school,"$25,000 to $40,000",3,Yes,No,No,Yes,77484,More than 70 miles,Detached single family home,Brick or block,Rent,Yes,USA,No,,,,Yes,No,,,No,No,No,Yes,A3OHSBXTX7UMG0,323181
2017-11-03 19:35:41,2017-11-03 19:37:23,IP Address,67.11.211.34,100,101,True,2017-11-03 19:37:23,R_1JDyCUFTztSE4VR,,,,,29.583404541016,-98.399398803711,anonymous,EN,A moderate amount,A moderate amount,A lot,A lot,A lot,A lot,Yes,A lot,A moderate amount,A moderate amount,A lot,A great deal,A lot,Yes,A moderate amount,A lot,A lot,A lot,A lot,A lot,Stay,Stay,"Having young children,Having family member(s) with special needs,Having pets",19,Male,Hispanic,Some college,"$25,000 to $40,000",6,Yes,No,No,No,78247,More than 70 miles,Detached single family home,Brick or block,Own,Yes,Bexar,No,,,,Yes,Yes,August 24th (Thursday),Afternoon,,,,Yes,A7UHLVF8JINUG,421026
2017-11-03 19:53:11,2017-11-03 20:03:23,IP Address,68.206.234.201,100,612,True,2017-11-03 20:03:24,R_3jeeLubKVGricS4,,,,,29.980392456055,-94.002700805664,anonymous,EN,A lot,A lot,A little,A little,A lot,A lot,Yes,A lot,A lot,A moderate amount,A lot,A lot,A moderate amount,Yes,A great deal,A great deal,A little,A lot,A moderate amount,A moderate amount,Stay,Stay,Job obligations,34,Female,Caucasian,Some college,"$40,000 to $80,000",2,No,No,No,Yes,77627,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Jefferson,No,,,,Yes,No,,,No,No,No,Yes,A3FAZTI3DK9EJ5,214508
2017-11-03 22:01:22,2017-11-03 22:06:46,IP Address,173.217.72.167,100,323,True,2017-11-03 22:06:46,R_1OTUByuDU47BIa4,,,,,30.258499145508,-93.406303405762,anonymous,EN,A great deal,A little,A great deal,A great deal,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A little,Yes,A great deal,A great deal,A great deal,A great deal,A moderate amount,A great deal,Stay,Stay,"Having young children,Having pets",28,Female,Caucasian,Some college,"$40,000 to $80,000",5,Yes,No,No,Yes,70665,10 to 30 miles,Detached single family home,Brick or block,Own,Yes,Calcasieu,No,,,,Yes,No,,,No,No,No,Yes,AC7CT75G7SHRE,586302
2017-11-04 11:18:49,2017-11-04 11:24:31,IP Address,104.3.30.249,100,341,True,2017-11-04 11:24:31,R_323MHfnZ4RuG0E6,,,,,29.727005004883,-95.361297607422,anonymous,EN,A little,A little,A little,A little,A little,A little,Yes,A great deal,A great deal,A lot,A lot,A moderate amount,A moderate amount,Yes,A moderate amount,A moderate amount,A little,A little,A little,A moderate amount,Stay,Stay,None,55,Female,Caucasian,Some college,"$25,000 to $40,000",2,No,No,No,No,77019,30 to 50 miles,Duplex or triplex home,Other,Own,Yes,harris,No,,,,No,No,,,No,No,No,Yes,A1CTDEF13ABY5U,967337
2017-11-04 11:50:47,2017-11-04 11:56:46,IP Address,172.5.128.63,100,359,True,2017-11-04 11:56:47,R_3phd0vyYsrWf1Ml,,,,,29.767196655273,-95.158897399902,anonymous,EN,A great deal,None at all,None at all,None at all,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A great deal,A great deal,A great deal,A great deal,Stay,Stay,"Evacuation expense (travel, lodging, etc.),No transportation (cars, flights, public transportation, etc)",49,Female,African American,College graduate,"$40,000 to $80,000",3,No,No,No,No,77049,50 to 70 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Harris,No,,,,Yes,Yes,August 27th (Sunday),Evening,,,,Yes," A22HZJIW9LEIS0",419342
2017-11-04 12:31:44,2017-11-04 12:36:06,IP Address,8.39.144.254,100,262,True,2017-11-04 12:36:06,R_1pzkPmOzcYlFm0F,,,,,37.751007080078,-97.821998596191,anonymous,EN,A lot,A moderate amount,A moderate amount,A moderate amount,A lot,A lot,Yes,A lot,A moderate amount,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A moderate amount,A little,A moderate amount,A little,A moderate amount,A moderate amount,Evacuate,Evacuate,"Having elderly family member(s),Having family member(s) with special needs,No transportation (cars, flights, public transportation, etc),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",32,Male,Asian,Graduate school,"Over $80,000",5,Yes,Yes,Yes,No,77063,More than 70 miles,Detached single family home,Wood,Rent,Yes,UNITED STATES,Yes,Voluntary (should),Police/authorities came into the neighborhood,"August 30th (Wednesday, last landfall at Cameron, LA, weakened to Tropical Depression)",No,Yes,September 2nd (Saturday),Morning,,,,No,A2TTUYOZMRMKTE,176365
2017-11-04 12:56:12,2017-11-04 12:59:10,IP Address,47.221.166.9,100,177,True,2017-11-04 12:59:10,R_1BPMXU1p6mwFvvE,,,,,30.632705688477,-97.677200317383,anonymous,EN,A moderate amount,A little,A moderate amount,A moderate amount,A moderate amount,A moderate amount,Yes,A great deal,A moderate amount,A great deal,A lot,A moderate amount,A moderate amount,Yes,A great deal,A great deal,A lot,A moderate amount,A moderate amount,A lot,Stay,Stay,"Having young children,Having pets",32,Female,Caucasian,Some college,"Over $80,000",5,Yes,No,No,Yes,78613,More than 70 miles,Detached single family home,Brick or block,Own,Yes,williamson,No,,,,No,No,,,No,No,No,Yes,A3MSAPH8LZHMFL,927734
2017-11-04 15:26:40,2017-11-04 15:30:10,IP Address,98.194.86.167,100,209,True,2017-11-04 15:30:10,R_2WItoUeYcRpsscW,,,,,29.528793334961,-95.525199890137,anonymous,EN,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Stay,Evacuate,"Having young children,No place to go (hotels, public shelters, friends' or family's places, etc.)",37,Male,Caucasian,College graduate,"Over $80,000",4,Yes,No,No,No,77459,10 to 30 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,No,Fort Bend,No,,,,No,No,,,No,No,No,Yes,A37MQE3V7PAGMB,471205
2017-11-04 15:58:05,2017-11-04 16:01:39,IP Address,45.20.197.231,100,213,True,2017-11-04 16:01:39,R_1gnZQBoWDCyrNKE,,,,,30.296600341797,-97.766296386719,anonymous,EN,A lot,A little,A moderate amount,A moderate amount,A lot,A great deal,Yes,A little,A little,A moderate amount,A lot,A moderate amount,A lot,Yes,A moderate amount,A moderate amount,A lot,A moderate amount,A lot,A lot,Stay,Stay,"Having pets,Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.)",38,Male,Caucasian,Graduate school,"Over $80,000",2,No,No,No,Yes,78701,More than 70 miles,Condo/apartment - more than 4 floors,Other,Rent,Yes,Travis,No,,,,Yes,No,,,No,No,No,Yes,A82G1ZXDVKZ95,531230
2017-11-04 16:50:20,2017-11-04 16:57:25,IP Address,184.226.50.136,100,425,True,2017-11-04 16:57:26,R_XhoJ5rSanFJUPjX,,,,,29.770202636719,-95.362800598145,anonymous,EN,A great deal,None at all,A great deal,A lot,None at all,None at all,Yes,A great deal,A little,A lot,A lot,A lot,A lot,Yes,A lot,A great deal,A lot,A lot,A lot,A little,Evacuate,Stay,"Evacuation expense (travel, lodging, etc.),No place to go (hotels, public shelters, friends' or family's places, etc.),Job obligations",25,Male,African American,Some college,"$25,000 to $40,000",1,No,No,No,Yes,77014,10 to 30 miles,Condo/apartment - more than 4 floors,Brick or block,Rent,No,Harris County,No,,,,Yes,Yes,August 24th (Thursday),Night,,,,No,A23PYWMBVV4IND,681441
2017-11-04 17:14:31,2017-11-04 17:19:29,IP Address,68.11.131.202,100,297,True,2017-11-04 17:19:29,R_3e2Ztl8quxuyull,,,,,30.429794311523,-90.89990234375,anonymous,EN,A lot,A little,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Yes,A lot,A lot,A lot,A lot,A lot,A lot,Evacuate,Evacuate,None,35,Female,Caucasian,High school graduate,"$40,000 to $80,000",4,No,No,Yes,Yes,70785,More than 70 miles,Mobile or manufactured home,Other,Own,Yes,Livingston,No,,,,No,No,,,No,No,No,Yes,A3MYOT7ZDON7HX,434530
2017-11-04 23:35:43,2017-11-04 23:42:39,IP Address,70.196.145.51,100,415,True,2017-11-04 23:42:39,R_2wjn03lag6HYJE5,,,,,29.980392456055,-94.002700805664,anonymous,EN,A little,None at all,A little,A little,A little,A little,Yes,A great deal,A moderate amount,A great deal,A great deal,A great deal,A great deal,Yes,A great deal,A great deal,A moderate amount,A moderate amount,A great deal,A great deal,Evacuate,Evacuate,"Having pets,Evacuation expense (travel, lodging, etc.),Job obligations",30,Female,Caucasian,College graduate,"$25,000 to $40,000",1,No,No,No,Yes,77713,30 to 50 miles,Condo/apartment - 4 stories or less,Brick or block,Rent,Yes,Jefferson,No,,,,No,Yes,"August 25th (Friday, 1st landfall near Rockport, TX)",Night,,,,Yes,A2Q5T33EPIVETM,668238
